844,"Stewart Platform","http://en.wikipedia.org/wiki/Stewart_platform","A type of parallel robot that incorporates six prismatic actuators, commonly hydraulic jacks. These actuators are mounted in pairs to the mechanism's base, crossing over to three mounting points on a top plate. Devices placed on the top plate can be moved in the six degrees of freedom in which it is possible for a freely-suspended body to move."
845,"Stick-slip Phenomenon","http://en.wikipedia.org/wiki/Stick-slip_phenomenon","The spontaneous jerking motion that can occur while two objects are sliding over each other."
846,"Stirling Cycle","http://en.wikipedia.org/wiki/Stirling_cycle","A thermodynamic cycle that describes the general class of Stirling devices. The cycle is reversible: if supplied with mechanical power, it can function as a heat pump for heating or refrigeration cooling, or cryogenic cooling. The cycle is a closed-cycle (the working fluid is permanently contained within the thermodynamic system) regenerative (uses an internal heat exchanger) cycle with a gaseous working fluid."
847,"Stirring",,"Agitation of a fluid using repetitive action - typically rotary, usually with the intent of mixing or preventing continuous contact of the fluid with a particular part of some object."
848,"Stockbridge Damper","http://en.wikipedia.org/wiki/Stockbridge_damper","A tuned mass damper used to suppress wind-induced vibrations on taut cables, such as overhead power lines. The dumbbell-shaped device consists of two masses at the ends of a short length of cable or flexible rod, which is clamped at its middle to the main cable. The damper is designed to dissipate the energy of oscillations in the main cable to an acceptable level."
849,"Stoddard Engine","http://en.wikipedia.org/wiki/Stoddard_engine","An external combustion engine with valves and single-phase gaseous working fluid (i.e. a 'hot air engine'). The internal working fluid was originally air, although in modern versions, other gases such as helium or hydrogen may be used."
850,"Stokes Drift","http://en.wikipedia.org/wiki/Stokes_drift","The movement of a specific fluid parcel as it travels with the fluid flow due to wave motion."
851,"Stress Relaxation","http://en.wikipedia.org/wiki/Stress_relaxation","The decrease in stress with time in a viscoelatic material held at constant strain or deformation."
852,"Stroboscopic Effect","http://en.wikipedia.org/wiki/Stroboscopic_effect","A visual phenomenon caused by aliasing that occurs when continuous motion is represented by a series of short or instantaneous samples. It occurs when the view of a moving object is represented by a series of short samples as distinct from a continuous view, and the moving object is in rotational or other cyclic motion at a rate close to the sampling rate."
853,"Sublimation","http://en.wikipedia.org/wiki/Sublimation_(phase_transition)","The change of the physical state of aggregation (or simply state) of matter directly from solid phase to gaseous phase without passing through an intermediate liquid phase."
854,"Suction","http://en.wikipedia.org/wiki/Suction","The flow of a fluid into a partial vacuum, or region of low pressure. The pressure gradient between this region and the ambient pressure will propel matter toward the low pressure area."
855,"Sulphur-Microwave Lamp","http://en.wikipedia.org/wiki/Sulfur_lamp","A highly efficient full-spectrum electrodeless lighting system whose light is generated by sulphur plasma excited by microwave radiation"
856,"Sun and Planet Gear","http://en.wikipedia.org/wiki/Sun_and_planet_gear","A method of converting between reciprocal motion and rotary motion"
857,"Super Black","http://en.wikipedia.org/wiki/Super_black","A surface treatment (based upon chemically etching a nickel-phosphorus alloy) that reflects much less light than the darkest conventional matte black paints.Conventional black paint reflects about 2.5% of the incident light. Super black absorbs approximately 99.6% of light at normal incidence. At other angles of incidence, super black is even more effective."
858,"Supercavitation","http://en.wikipedia.org/wiki/Supercavitation","The use of cavitation effects to create a large bubble of gas inside a liquid, allowing an object to travel at great speed through the liquid by being wholly enveloped by the bubble. The cavity (the bubble) reduces the drag on the object and this makes supercavitation an attractive technology; drag is normally about 1,000 times greater in water than in air."
859,"Superconductivity","http://en.wikipedia.org/wiki/Superconductivity","An electrical resistance of exactly zero which occurs in certain materials below a characteristic temperature. Like ferromagnetism and atomic spectral lines, superconductivity is a quantum mechanical phenomenon. It is also characterized by a phenomenon called the Meissner effect, the ejection of any sufficiently weak magnetic field from the interior of the superconductor as it transitions into the superconducting state."
860,"Supercooling","http://en.wikipedia.org/wiki/Supercooling","(also known as undercooling) The process of lowering the temperature of a liquid or a gas below its freezing point, without it becoming a solid. A liquid below its standard freezing point will crystallize in the presence of a seed crystal or nucleus around which a crystal structure can form. Without any such nucleus, the liquid phase can be maintained all the way down to the temperature at which crystal homogeneous nucleation occurs."
861,"Supercritical Drying","http://en.wikipedia.org/wiki/Supercritical_drying","A process to remove liquid by changing into the gas form without crossing any phase boundary, instead passing through the supercritical region, where the distinction between gas and liquid ceases to apply.  Densities of the liquid phase and vapour phase become equal at critical point of drying."
